DemandResponseSpinningReserveDown_index_1,DemandResponseSpinningReserveDown_index_2,DemandResponseSpinningReserveDown_index_3,DemandResponseSpinningReserveDown
contingency,system_wide_balancing_area,3008091018,1086.0469003407466
contingency,system_wide_balancing_area,3008091020,996.9119532753276
contingency,system_wide_balancing_area,3008091022,781.1597755566788
contingency,system_wide_balancing_area,3008112200,429.8749014159809
contingency,system_wide_balancing_area,3008112202,360.47214683169693
contingency,system_wide_balancing_area,3008112204,418.1349565077482
contingency,system_wide_balancing_area,3008112206,683.9929105795859
contingency,system_wide_balancing_area,3008112208,825.9469452797574
contingency,system_wide_balancing_area,3008112210,916.6521148158589
contingency,system_wide_balancing_area,3008112212,537.8652850856299
contingency,system_wide_balancing_area,3008112214,718.4338686629154
contingency,system_wide_balancing_area,3008112216,888.6897488152467
contingency,system_wide_balancing_area,3008112218,930.4781176712933
contingency,system_wide_balancing_area,3008112220,837.5969782212153
contingency,system_wide_balancing_area,3008112222,716.5481367919215
contingency,system_wide_balancing_area,3507011200,626.5648080429803
contingency,system_wide_balancing_area,3507011202,560.8272871395324
contingency,system_wide_balancing_area,3507011204,633.3735402310955
contingency,system_wide_balancing_area,3507011206,890.1220389883379
contingency,system_wide_balancing_area,3507011208,650.5987177247919
contingency,system_wide_balancing_area,3507011210,808.6326394992756
contingency,system_wide_balancing_area,3507011212,612.6615132212669
contingency,system_wide_balancing_area,3507011214,848.4595859433451
